Sample Name,Sample Type,HELPER,BATCH,Betaine,Choline,Cystamine,Cysteamine,Cytidine,Glycine,Methionine,Phe-d8,Phenylalanine,Serine,Threonine,TMAOd9,TMNO,Valine,Valine-d8,AccoA.M0-0(PO3),AcAccoA.M0-0(PO3),Phe-d8(NEG),Pump A press,Pump B press,Oven Temp,Cooler Temp,Room Temp,Run Order,Sample Number,Tray
S1153,Sample,1153.0,,219076818.1,1984905.126,1288903.013,14420.68473,27861.91498,84751.21356,2100438.622,14350588.26,56476542.1,140127.0216,4480118.625,120123991.0,27608225.71,10100321.76,1877217.677,22161.70251,119846.5668,1114951.066,427458.5654,760194.6817,,,,1670.0,S1153,17.0
S1154,Sample,1154.0,,332036528.2,1821665.989,773974.5362,23804.78527,35560.13452,47007.12575,1447357.865,16407146.8,41154595.43,92884.64713,2349015.636,143790077.9,22904958.69,6571651.256,2348185.775,15328.13076,85648.53695,1360490.932,420197.7436,742465.5539,,,,1672.0,S1154,17.0
S1155,Sample,1155.0,,228660964.7,2457110.277,2126715.932,4218.527146,45668.2979,77583.81982,2443152.076,15785073.19,60797936.15,123664.5268,3088172.955,122214602.0,14841798.48,9228226.471,1914549.007,46802.75233,163470.0971,1265307.147,422111.837,762066.8783,,,,1674.0,S1155,17.0
S1156,Sample,1156.0,,221415637.2,2009957.645,1190585.273,4799.066744,48103.763,48785.36083,1472331.404,15674517.57,34228949.97,129193.9055,2243163.747,107084547.5,27453212.87,5008421.58,2022604.997,14064.70877,123148.5174,1260947.81,422231.7282,759688.2068,,,,1676.0,S1156,17.0
S1157,Sample,1157.0,,235203350.6,2059079.163,636821.014,6835.612721,61464.74831,51833.73469,1813787.172,14491299.59,50798774.94,126456.0563,2831878.071,112030054.6,14100017.97,10228833.17,1893489.758,21548.65883,87939.49574,1152777.616,427694.0409,756403.2226,,,,1678.0,S1157,17.0
S1158,Sample,1158.0,,230998663.3,2149148.52,1031261.723,9560.369821,60096.7318,50423.70563,1370063.175,16866902.0,39698078.41,127094.2944,2501932.036,116984908.0,12499733.36,5041184.803,1777882.998,15658.65569,110788.6583,1285440.032,448872.8221,810098.9468,,,,1680.0,S1158,17.0
S1159,Sample,1159.0,,248481535.3,2460612.618,3137461.641,12547.1469,91914.70508,81343.96616,2528846.44,18173808.22,60590914.91,167201.6883,4235690.12,115932167.8,18793092.69,9291358.24,2211623.34,61902.47778,83599.22022,1311706.759,423879.0873,761052.0157,,,,1682.0,S1159,17.0
S1160,Sample,1160.0,,203950145.9,2124800.074,810100.3842,22195.61612,33080.50097,84634.20921,1754094.004,15204215.79,46491008.41,180430.5434,2605598.712,113087903.6,22388146.35,7456979.589,1993078.418,80426.61554,76463.64484,1230284.67,420414.1102,760653.4857,,,,1686.0,S1160,17.0
S1161,Sample,1161.0,,280050383.9,1597254.461,1180957.416,17233.63951,42924.12925,61058.14871,1847672.074,17934677.55,50727897.16,77611.11709,1551835.012,120790121.2,22314614.84,4933958.629,2010648.419,31636.3973,203365.3552,1384508.019,425582.7681,759767.1977,,,,1688.0,S1161,17.0
S1162,Sample,1162.0,,301580812.1,1943091.341,1291015.976,14394.38015,38919.63158,52417.37562,2005805.692,14401377.82,52390394.85,113632.9889,3618074.826,111920254.7,60217986.08,10360708.02,1850053.037,9979.732329,108160.0232,1224469.683,419614.8679,745608.727,,,,1690.0,S1162,17.0
S1163,Sample,1163.0,,288931162.6,2735232.344,1239829.293,15273.51684,127603.7322,55478.38304,1401971.138,12895515.54,43301378.23,102465.0344,2807320.948,117826894.3,38962198.16,7805480.397,1907490.86,16832.14172,123069.9332,1279773.903,427468.1719,760654.0661,,,,1692.0,S1163,17.0
S1164,Sample,1164.0,,229131877.9,1896889.883,1486818.385,7758.576105,47182.68217,314423.2789,1848762.7,16849910.43,51327835.74,108704.1163,2718832.577,91738634.35,169926822.8,6676812.664,1860232.991,15198.57818,201779.8615,1319148.454,427338.9717,758146.6503,,,,1694.0,S1164,17.0
S1165,Sample,1165.0,,304448589.4,2798874.908,1152184.434,11566.27488,48677.16977,44706.46892,1821305.866,18056240.71,54039960.95,124060.9904,2681566.059,125637213.3,8045009.583,8008762.636,2190434.839,68343.76719,156080.3093,1358356.443,427897.1578,756518.0468,,,,1696.0,S1165,17.0
S1166,Sample,1166.0,,210525975.3,1971095.227,1714691.197,5264.816028,43243.19688,292505.956,1722211.283,16444400.34,45728915.74,102362.728,3030833.695,111448979.7,12573226.64,7179588.51,1982154.49,45275.13469,123666.8359,1306306.184,455920.5668,813350.7129,,,,1698.0,S1166,17.0
S1167,Sample,1167.0,,245146777.7,1757251.047,823541.4192,3952.643811,36594.35266,47114.5885,1115245.57,17043396.19,46005274.38,100504.0051,1974311.64,122548192.0,8057782.757,5944368.589,2094868.768,14067.90946,112268.2286,1363261.294,425920.3299,758336.1656,,,,1700.0,S1167,17.0
S1168,Sample,1168.0,,265564407.4,1800413.535,614220.301,8991.260397,40514.03766,63042.04053,1933555.896,15305449.76,50502651.18,106357.6459,1713590.203,103036001.1,13701897.08,7730915.727,1959097.318,14855.8635,173181.9919,1114731.431,426889.6801,761745.3358,,,,1702.0,S1168,17.0
S1169,Sample,1169.0,,292975339.2,2941617.611,824776.3252,16065.56532,62127.56897,54010.44412,1756687.834,14561931.57,55788978.26,119881.5612,2785574.667,111312482.2,18566631.22,9958629.942,2110375.632,30855.41571,170666.7298,1118096.436,426472.04,758561.4431,,,,1704.0,S1169,17.0
S1170,Sample,1170.0,,241884214.1,2866797.664,1377942.877,14894.53932,36777.97587,79440.66345,2631549.938,14471158.44,56128583.99,105291.7231,3801895.601,92062882.59,11534969.52,8699734.21,1536041.364,15756.52975,160209.0136,1173450.647,418213.4575,,,,,1720.0,S1170,18.0
S1171,Sample,1171.0,,220288597.7,2235388.22,1009124.613,10275.12314,74232.63638,48056.25938,2373721.329,14502103.37,36500158.77,130932.7645,2288399.212,105050918.8,11860119.95,5425895.94,1779322.672,37896.41586,137482.8649,1165075.874,370510.8762,668048.3977,,,,1722.0,S1171,18.0
S1172,Sample,1172.0,,216716112.5,2590520.376,1321625.774,14541.54734,1021042.367,67500.78744,2737979.338,15459990.7,55456662.43,124456.835,2960318.024,104952832.5,19128473.66,8894295.795,1806928.202,16237.08555,179309.6468,1166911.622,370631.2328,666871.7898,,,,1724.0,S1172,18.0
S1173,Sample,1173.0,,133366921.0,993406.6941,747533.4253,24001.15467,46837.27954,39562.72798,1192624.324,15979325.02,36117590.76,93420.59102,2395496.224,96320591.36,8762078.953,4798430.107,1578046.544,24506.24142,94744.46482,1309198.982,370041.8313,668429.9251,,,,1726.0,S1173,18.0
S1174,Sample,1174.0,,222458038.6,2308901.004,1025321.742,34227.11595,58475.02201,76844.86463,1459619.482,14774486.23,51812970.85,118681.0718,2638490.055,101083269.2,10961093.74,8453403.505,1639806.799,24961.87526,81501.07595,1214609.355,371934.7681,669867.2708,,,,1728.0,S1174,18.0
S1175,Sample,1175.0,,210762302.4,2087759.537,1116602.33,25060.83393,76278.57936,65559.54419,1234251.096,16351198.32,41210818.23,90211.83213,2376890.191,100096403.1,18837818.13,7279426.988,1997286.219,13307.79369,77803.49244,1371889.797,371284.1221,670797.0745,,,,1730.0,S1175,18.0
S1176,Sample,1176.0,,233815506.6,2469894.62,1486660.992,22055.26759,49091.27384,156926.8613,2686237.635,14320450.18,55882692.34,118898.0893,4501808.798,89996699.85,45772715.81,11718541.76,1838439.247,71872.7899,82897.9185,1186673.162,371697.1025,670424.8645,,,,1732.0,S1176,18.0
S1177,Sample,1177.0,,218677982.9,1518278.654,1940790.713,26370.64135,51553.36622,46419.62491,2135723.319,15957441.99,49288407.11,113435.997,2271993.601,107764944.2,15579970.81,6405798.327,1885328.391,9368.872421,119287.1433,1292498.887,371974.4904,670481.5076,,,,1734.0,S1177,18.0
S1178,Sample,1178.0,,119054761.7,1595323.488,2379121.169,7264.937245,139174.2798,124571.6185,1677854.789,15700649.63,44701304.58,92285.8997,3522628.421,100628714.8,22060031.71,6874249.093,1729939.915,30594.64128,151446.3032,1273390.754,371656.7347,670114.7796,,,,1736.0,S1178,18.0
S1179,Sample,1179.0,,231602962.5,1761836.057,1352483.053,27678.59273,41524.75603,66599.73959,1860176.496,14707656.31,48985002.08,132490.5947,3150643.177,105026029.9,36923199.58,10205099.16,1904747.838,13452.00251,119909.6507,1242327.046,370225.3691,665999.3304,,,,1738.0,S1179,18.0
S1180,Sample,1180.0,,243893719.2,1996636.411,1280282.374,82494.91118,191271.2493,82129.73094,2092230.967,14717554.72,48899187.45,117636.1123,3527420.601,104362208.3,26458221.63,9619157.926,1719055.444,58613.25247,81293.98982,1350680.51,372077.4732,673411.4782,,,,1742.0,S1180,18.0
S1181,Sample,1181.0,,220430201.7,1802549.306,711638.4,17794.54366,48800.58074,57294.10407,1968247.13,15398547.3,48856700.55,91203.02075,2174210.784,105894226.1,13762359.21,6210614.542,1733294.697,15640.31889,109344.4409,1278728.79,371843.3893,672661.0463,,,,1744.0,S1181,18.0
S1182,Sample,1182.0,,194878642.6,1556744.176,572472.4324,14530.65264,43199.6614,60189.53837,1502951.797,13552753.56,44144011.72,88067.94377,2455454.992,100199471.7,6545677.09,6017752.021,1692666.945,12030.54275,91612.51363,1131433.514,371522.5898,669147.9215,,,,1746.0,S1182,18.0
S1183,Sample,1183.0,,276745227.8,2624854.008,1161895.215,22660.29094,43059.74456,237398.5243,2772405.932,16151556.72,62007690.7,116254.3183,3377576.012,103455910.2,21261170.18,9479420.112,1778109.924,18169.6643,115344.4498,1232666.351,371466.1581,670428.3514,,,,1748.0,S1183,18.0
S1184,Sample,1184.0,,199922444.8,1529110.046,534913.2411,14104.02684,52175.12268,39292.12143,1124581.292,14087050.98,34487571.51,77506.06905,2409793.205,104531447.3,16276236.5,6151317.567,1951396.099,25650.70779,139367.8022,1232222.33,369549.0747,668744.1717,,,,1750.0,S1184,18.0
S1185,Sample,1185.0,,219106358.4,2239503.465,1230062.361,8395.088708,72042.43889,79252.27288,1283234.983,14499604.4,37152605.88,80161.89092,2360779.334,106807278.5,18760297.26,5716439.83,1909926.993,51056.1026,109681.441,1262809.004,369330.6159,663695.7047,,,,1752.0,S1185,18.0
S1186,Sample,1186.0,,280320190.5,1627654.691,1139354.782,29671.36284,25931.73713,75577.1752,1371872.711,13093265.02,43854929.89,111316.6067,2649614.324,131233068.4,10041814.67,11189448.2,2123472.325,16735.37059,98557.06623,1342614.083,371028.4967,668077.0056,,,,1754.0,S1186,18.0
S1187,Sample,1187.0,,222712863.3,2695571.163,1543155.127,10226.95856,51777.35578,73111.19912,2154277.817,14055501.32,62478960.44,195466.9323,4286244.519,97729548.47,12874648.43,8328155.03,1684600.691,52516.84974,94646.03194,1197320.487,370491.9021,668371.3036,,,,1756.0,S1187,18.0
S1188,Sample,1188.0,,224919743.9,2190664.62,2533096.444,8873.760697,64149.61401,112338.1887,1383426.868,15000235.55,46349071.58,123295.9627,2971278.574,101236738.9,11411198.85,9170633.591,1739474.786,47093.68716,139759.3686,1281903.641,370256.3165,668968.5376,,,,1758.0,S1188,18.0
S1189,Sample,1189.0,,180268369.0,1770630.644,1115948.16,21312.70473,111600.9662,57942.98589,1858917.91,16930725.3,60875830.98,70551.03866,2455954.23,116176021.2,16810009.63,8513425.906,2018401.518,30449.1705,156097.9329,1526962.766,370310.1028,668461.9529,,,,1760.0,S1189,18.0
S1190,Sample,1190.0,,308165757.6,2409115.283,2485425.86,26700.2112,85956.83954,84116.37558,2094269.215,14184597.14,51552122.0,127127.3949,3357013.425,127638263.1,26252021.38,9845799.107,1876826.856,30029.15741,119566.8626,1355201.321,372099.5349,672567.4979,,,,1764.0,S1190,18.0
S1191,Sample,1191.0,,261663840.4,2664535.251,762949.1466,10896.36948,50829.69225,67202.68311,2896912.641,18174329.36,72994070.38,165130.4732,3875043.623,120860632.8,17303057.65,10300871.62,2115389.639,9978.951548,165811.6974,1375353.488,372033.8356,671331.5073,,,,1766.0,S1191,18.0
S1192,Sample,1192.0,,224636201.6,1821343.197,2317797.937,45629.80682,146771.4984,167119.4752,1493903.356,14799539.42,39515415.79,113877.7875,3365413.25,115202454.4,63660018.38,9720715.954,1760907.818,12277.18274,94232.33731,1374249.5,371811.4516,667936.9289,,,,1768.0,S1192,18.0
S1193,Sample,1193.0,,194211106.6,1840948.308,628309.0016,22224.43927,74334.41926,70694.96056,2655024.588,17924923.59,59955204.68,109004.0684,2135171.025,111706224.4,12362193.69,7628453.381,2114546.567,10770.01667,100146.7029,1346130.176,372104.9791,670678.6517,,,,1770.0,S1193,18.0
S1194,Sample,1194.0,,225313581.9,2437031.777,1193926.946,29656.69903,27485.80336,323185.8962,2576225.805,17069895.47,48883583.87,122062.2276,3500683.661,115649273.0,13882722.01,7718903.96,1962850.225,20296.10577,169314.9153,1548816.795,372450.9452,671532.909,,,,1772.0,S1194,18.0
S1195,Sample,1195.0,,224217263.2,2393595.707,1013493.116,9645.677785,163094.35,64996.19628,1689654.724,19096764.77,43842113.84,119417.1198,2646654.371,114167975.2,22735307.77,6512767.518,2407911.433,56700.08537,77125.41889,1421981.01,371908.0115,671220.4551,,,,1774.0,S1195,18.0
S1196,Sample,1196.0,,233732623.0,1510605.898,1558576.426,20037.05864,44035.42393,31714.27206,922978.2306,15808536.28,36837096.79,63458.45988,1805606.446,101588772.4,69987390.32,5310356.09,1924876.486,10939.48256,101387.5465,1258361.738,372637.1351,673169.027,,,,1776.0,S1196,18.0
S1197,Sample,1197.0,,214829060.2,1876316.016,1145358.069,10812.79306,84281.55285,46514.44905,1230397.564,14852786.49,41526107.54,71470.71154,2327569.749,101698202.5,24801959.45,7087288.613,1722742.015,12488.36045,155943.6365,1243954.248,372384.6804,670207.2995,,,,1778.0,S1197,18.0
S1198,Sample,1198.0,,256609412.3,1356953.919,1075426.918,11072.63578,51594.67377,54961.26819,1301232.63,15606073.19,46212822.43,97522.31446,1934194.747,131945633.4,11151403.91,8231582.583,2081072.635,14994.61491,96887.85501,1484344.433,371532.4329,670961.2442,,,,1780.0,S1198,18.0
S1199,Sample,1199.0,,326621044.0,2985492.686,1654082.074,100935.7677,73545.41537,122830.3169,1860922.173,17820816.66,55090966.99,120009.8121,4353638.12,112638375.3,25780345.5,13049021.47,2169881.184,16283.25322,115161.4436,1410139.395,373171.6569,666900.9337,,,,1782.0,S1199,18.0
S1200,Sample,1200.0,,219759347.5,2674025.504,3073639.119,9689.260462,54015.65094,113716.0891,2172218.418,14719452.98,62076073.29,121376.749,4033768.808,106629549.0,26618405.6,9714168.718,1772464.141,31705.77503,122060.4429,1143262.429,372777.8008,673172.2829,,,,1786.0,S1200,18.0
S1201,Sample,1201.0,,235087139.2,1061160.789,643120.172,27766.74704,35586.69476,39721.72756,1241235.533,16591206.5,48549964.68,106924.8096,1547351.643,116564314.3,8005319.41,6642488.56,2045722.51,50005.64854,137510.8958,1292925.28,373259.6221,671711.4809,,,,1788.0,S1201,18.0
S1202,Sample,1202.0,,191787594.8,1833934.531,2475507.189,16422.11914,84561.16183,63463.46496,1207688.054,16582000.93,32050866.64,115432.4859,3160375.628,121450515.0,19306832.7,6503272.356,2397443.9,24108.54462,133261.6517,1285565.518,374113.316,675193.5078,,,,1790.0,S1202,18.0
S1203,Sample,1203.0,,176111304.5,1551896.364,1909039.767,16322.63142,42847.82646,50454.73261,1801792.372,20360781.69,54130775.86,132081.8087,2360257.006,119160175.2,8547156.365,5232989.928,2165809.171,25613.46134,119117.4636,1394340.995,372548.0765,672924.2235,,,,1792.0,S1203,18.0
S1204,Sample,1204.0,,273803748.8,1832783.775,851032.881,17982.47643,34386.25654,91561.79862,1977175.929,18181134.72,54025973.22,153135.7087,3127301.431,112931639.5,16331829.01,9128064.388,2028090.218,14829.1676,103850.866,1280987.652,374400.4945,677387.933,,,,1794.0,S1204,18.0
S1205,Sample,1205.0,,222607860.2,1453635.98,633128.8238,12027.09556,49162.13673,79706.66387,1706232.003,19112008.69,52750114.63,112556.4074,2441826.562,121539041.1,6456495.188,6327717.459,1955441.181,15088.20591,76729.6449,1497362.3,373217.4614,675478.8395,,,,1796.0,S1205,18.0
S1206,Sample,1206.0,,200237116.7,1995620.634,1827415.201,16994.11687,53952.98554,63973.87995,1555778.27,17938618.7,47704554.35,85191.00254,2478307.978,112989149.2,21675332.13,7372981.324,2040491.317,22546.0482,78642.39764,1353977.853,373282.7027,670393.0684,,,,1798.0,S1206,18.0
S1207,Sample,1207.0,,226431450.1,2067405.332,1898029.161,13799.7235,58469.58492,80409.98202,2463318.527,16344593.93,54267207.91,72942.8478,3516682.351,113822429.0,8395040.609,9603221.626,2100320.581,79956.84842,95036.76764,1340092.005,373912.4073,674405.7043,,,,1800.0,S1207,18.0
S1208,Sample,1208.0,,246594780.7,1688203.864,497825.7497,11103.19027,47981.01078,575087.5005,1926474.656,16502212.95,51954320.21,116485.4752,3604449.229,109979078.9,18780894.01,9421881.894,1882618.68,24307.25452,104459.874,1231856.405,373294.8003,676196.9879,,,,1802.0,S1208,18.0
S1209,Sample,1209.0,,254787346.4,1268090.249,1020560.498,12645.1735,40522.43322,260613.2497,1442769.644,17507938.81,46929892.78,87051.33171,2917376.78,107831776.8,21276561.54,8464027.725,2265356.695,16265.18435,100792.5304,1272706.053,374521.837,677082.3402,,,,1804.0,S1209,18.0
S1210,Sample,1210.0,,231938304.2,2596505.016,1077677.63,12308.50739,68249.20325,77496.94484,1574630.581,16930675.01,55225264.54,107479.5549,3050419.449,117259477.6,20170125.76,8887003.973,2379353.245,23688.34582,89690.64126,1292774.064,372072.6378,671147.3279,,,,1823.0,S1210,19.0
S1211,Sample,1211.0,,233583145.2,1677138.555,449933.2442,16993.847,54074.57736,63660.84107,1173802.615,14454851.3,40567325.48,95142.53301,2949629.208,79994674.79,172834320.6,6367222.276,1933120.22,19063.45931,77664.30394,1065773.984,374315.9324,674067.3869,,,,1825.0,S1211,19.0
S1212,Sample,1212.0,,208844072.5,1693660.368,623902.747,31506.57204,70152.80337,155196.9477,1212908.563,17528366.6,41463994.25,85038.1663,2348983.131,80588155.83,197477324.7,8077404.516,2075738.062,16606.21299,70709.55313,1149734.364,373399.8523,671342.969,,,,1827.0,S1212,19.0
S1213,Sample,1213.0,,200934113.5,1479190.633,1545751.11,9581.325816,29865.93683,55564.25707,1324473.462,15545660.23,43013360.29,33689.01785,2751975.448,96780296.67,22017540.67,7687015.242,1922511.465,39730.43246,89051.38221,1082351.287,373620.0687,668921.5034,,,,1829.0,S1213,19.0
S1214,Sample,1214.0,,197851097.1,1924913.847,2196682.848,16178.48187,43610.33818,70547.31913,1050843.886,14958204.59,46786115.19,117419.5933,3304679.306,100767048.5,19982561.62,8834583.35,2088967.373,9089.119486,102409.1195,1067354.722,374115.5134,675728.3992,,,,1831.0,S1214,19.0
S1215,Sample,1215.0,,287227450.6,2312323.98,806211.141,21576.83127,35523.74905,98050.69305,1485912.248,14956157.61,44437342.75,99249.75348,2287853.764,94593463.4,8265154.406,8118649.401,1915509.086,7084.665082,82668.56795,975886.1363,374313.7121,674017.6621,,,,1835.0,S1215,19.0
S1216,Sample,1216.0,,178809952.0,1188851.474,641106.8049,26243.12278,42740.33385,44639.53446,1238869.344,18452897.3,45659700.86,72448.21852,1993223.53,96831999.39,56365310.38,7292192.339,2079307.4,6964.073081,91726.04483,1158392.306,371998.1938,668914.6857,,,,1837.0,S1216,19.0
S1217,Sample,1217.0,,254245940.3,2703260.589,1239582.156,19779.96059,73911.79327,65358.20991,1627816.643,14621039.41,42426064.47,124022.9856,3434903.575,98221293.58,12998805.29,11692329.99,2141934.873,22185.96783,104212.4971,1035820.087,380996.5824,683417.0995,,,,1839.0,S1217,19.0
S1218,Sample,1218.0,,146567250.9,1257333.753,635685.5686,13666.90806,18804.91503,58814.29615,1279289.467,14615723.06,41721678.09,122635.4533,3101532.761,105512806.5,9647700.723,7191461.278,2075679.835,13397.1531,101571.0482,1043885.472,378159.8538,679508.1171,,,,1841.0,S1218,19.0
S1219,Sample,1219.0,,159417674.2,975942.7053,495799.9639,13228.16218,29567.21052,35046.09207,1175651.697,20612147.05,47918958.47,64377.91075,1321864.238,104814607.5,6730805.622,6006540.663,2029648.022,17512.63723,108888.0029,1293814.446,375524.6973,677096.5981,,,,1843.0,S1219,19.0
S1220,Sample,1220.0,,215245152.1,2156482.954,819571.0652,17137.78615,41053.58076,71487.54291,1413778.885,13881877.65,38608082.39,83964.26598,2012420.159,111698232.0,9567056.335,8318411.099,2092930.26,30043.45714,85358.34365,1183507.89,374809.2821,679095.3798,,,,1845.0,S1220,19.0
S1221,Sample,1221.0,,186388812.0,1710224.238,1685013.575,20237.73103,65008.40923,164698.2511,1188872.404,16449673.49,39622676.47,96358.00071,2735224.151,98627088.55,32564906.1,7411035.444,1961071.555,9325.211215,77714.22357,1057952.961,376135.7288,676750.2668,,,,1847.0,S1221,19.0
